100	GO:0030030,GO:1902018	GO:0001580,GO:0006612,GO:0051205
100	GO:0007165,GO:0007186,GO:0007608,GO:0050911	GO:0000245,GO:0000375,GO:0000387,GO:0006353,GO:0006397,GO:0007399,GO:0007409,GO:0008380
100	GO:0003008,GO:0007165,GO:0007186,GO:0007608,GO:0050911,GO:0071396	GO:0035195
100	GO:0007165,GO:0007186,GO:0007608,GO:0050911	GO:0006396
100	GO:0007165,GO:0007186,GO:0007608,GO:0050911	GO:0000244,GO:0000353
100	GO:0006629,GO:0006631,GO:0006633,GO:0006637,GO:0051790,GO:0051792	GO:0010629
100	GO:0007010,GO:0007156,GO:0007411,GO:0016477,GO:0030036,GO:0070593	GO:0000244,GO:0000353
100	GO:0006281,GO:0006302,GO:0006974,GO:0030592,GO:0046697,GO:0070212,GO:0070213,GO:0140861	GO:0006811,GO:0006816,GO:0007204,GO:0007399,GO:0008284,GO:0030182,GO:0034220,GO:0045666,GO:0045773,GO:0050774,GO:0051402,GO:0051480,GO:0055085,GO:0070588,GO:0070782,GO:1902630
100	GO:0007155,GO:0007156,GO:0007399	GO:0006396
100	GO:0007155,GO:0007156,GO:0007399	GO:0016266
100	GO:0006198,GO:0007165,GO:0046676,GO:0061179,GO:0070374,GO:0141162	GO:0006811,GO:0006887,GO:0007605,GO:0015914,GO:0017121,GO:0034220,GO:0036335,GO:0042756,GO:0098655,GO:0120009,GO:0160069
100	GO:0008284,GO:0043066,GO:0043161,GO:0045596,GO:0045892	GO:0043161
100	GO:0001501,GO:0006874,GO:0007186,GO:0007189,GO:0007266,GO:0007267,GO:0008628,GO:0009059,GO:0009410,GO:0010288,GO:0010468,GO:0010628,GO:0010629,GO:0010960,GO:0030282,GO:0030501,GO:0031667,GO:0032331,GO:0033280,GO:0045453,GO:0045471,GO:0045725,GO:0045778,GO:0045944,GO:0046058,GO:0046326,GO:0046686,GO:0055062,GO:0055074,GO:0060732,GO:0071107,GO:0071774,GO:1900158	GO:0006396
100	GO:0001523,GO:0006629,GO:0007601,GO:0010817,GO:0042572,GO:0042574,GO:1900054	GO:0006396
100	GO:0007165,GO:0007264,GO:0007265	GO:0006513,GO:0016567,GO:0070534,GO:0070936,GO:0070979
100	GO:0035378,GO:0070634,GO:0072488,GO:0097272	GO:0035195
100	GO:0002365,GO:0002376,GO:0002456,GO:0016192	GO:0003333,GO:0006811,GO:0006814,GO:0006865,GO:0006867,GO:0006868,GO:0007565,GO:0010585,GO:0015808,GO:0015817,GO:0080144,GO:0089709,GO:0150104,GO:1902024,GO:1903713,GO:1903803,GO:1903810,GO:1903811,GO:2000487
100	GO:0035344,GO:0055085	GO:0006412
100	GO:0006506,GO:0006811,GO:0006812,GO:0006824,GO:0006829,GO:0006882,GO:0010043,GO:0030070,GO:0055085,GO:0062111,GO:0071577,GO:0071578,GO:1904257	GO:0035195
100	GO:0006164,GO:0006221,GO:0006811,GO:0006814,GO:0006820,GO:0015701,GO:0035725,GO:0051453,GO:0055085,GO:0060117,GO:0071363,GO:0090383,GO:0098656	GO:0140627
100	GO:0006811,GO:0006812,GO:0006814,GO:0006883,GO:0006885,GO:0035725,GO:0051453,GO:0055085,GO:0071805,GO:0098719,GO:1902600	GO:0006355,GO:0006357,GO:0045944
100	GO:0006869,GO:0055085	GO:0006396
100	GO:0006511,GO:0016567,GO:0043161	GO:0006811,GO:0006824,GO:0015889
100	GO:0002398,GO:0002474,GO:0002502,GO:0006457,GO:0006890,GO:0010468,GO:0019885,GO:0050823,GO:0061635,GO:0065003	GO:0035195
100	GO:0000165,GO:0006468,GO:0007010,GO:0007399,GO:0016055,GO:0030036,GO:0035556,GO:0043408,GO:0046328,GO:0046330,GO:0046777,GO:0048812,GO:0048814,GO:1902533,GO:1903698	GO:0000289
100	GO:0000226,GO:0007283,GO:0007288,GO:0030154	GO:0035195
100	GO:0006869,GO:0006915,GO:0015914,GO:0030330,GO:0031571,GO:0034644,GO:0043066,GO:0045944,GO:0090201,GO:0097035,GO:0120009,GO:1902166,GO:2001140	GO:0006887,GO:0015031,GO:0016197,GO:0032456,GO:0034314,GO:0034315,GO:0042147
100	GO:0002024,GO:0006811,GO:0006839,GO:0009266,GO:0009409,GO:0031667,GO:0032870,GO:0034220,GO:0034614,GO:0050873,GO:0055085,GO:0070417,GO:0071398,GO:0120162,GO:1902600,GO:1903426,GO:1903495,GO:1990542,GO:1990845	GO:0010468
100	GO:0006412	GO:0035195
100	GO:0000348	GO:0006617
100	GO:0006412	GO:0006617
100	GO:0035195	GO:0006412
100	GO:0000244,GO:0000353	GO:0010628
100	GO:0006396	GO:0006355,GO:0006357
100	GO:0006396	GO:0006412
100	GO:0006396	GO:0010629,GO:0035195,GO:0045429,GO:0045603,GO:0045766
100	GO:0006412	GO:0000244,GO:0000353
100	GO:0035195	GO:0035195
100	GO:0006396	GO:0006617
100	GO:0006396	GO:0006396
100	GO:0006396	GO:0006396
100	GO:0006617	GO:0006396
100	GO:0006396	GO:0006396
100	GO:0035195	GO:0006617
100	GO:0006396	GO:0006396
100	GO:0035195	GO:0006357
